name,url,country,iata,lon,value,label,icao,lat,id
Ampanihy / Ampanihy,ampanihy-ampanihy-fmsy,mg,AMP,44.73416,Ampanihy / Ampanihy (AMP/FMSY),Ampanihy / Ampanihy (AMP/FMSY),FMSY,-24.6997,4108
Amritsar / Amritsar,amritsar-amritsar-viar,in,ATQ,74.802083,Amritsar / Amritsar (ATQ/VIAR),Amritsar / Amritsar (ATQ/VIAR),VIAR,31.704444,181
Amsterdam / Schiphol,amsterdam-schiphol-eham,nl,AMS,4.763889,Amsterdam / Schiphol (AMS/EHAM),Amsterdam / Schiphol (AMS/EHAM),EHAM,52.308613,122
Anaa I / Anaa,anaa-i-anaa-ntga,pf,AAA,-145.496111,Anaa I / Anaa (AAA/NTGA),Anaa I / Anaa (AAA/NTGA),NTGA,-17.354167,3
Anaco / Anaco,anaco-anaco-svan,ve,AAO,-64.470725,Anaco / Anaco (AAO/SVAN),Anaco / Anaco (AAO/SVAN),SVAN,9.430225,7
Anadyr / Ugolny,anadyr-ugolny-uhma,ru,DYR,177.741667,Anadyr / Ugolny (DYR/UHMA),Anadyr / Ugolny (DYR/UHMA),UHMA,64.735,4942
Analalava / Analalava,analalava-analalava-fmnl,mg,HVA,47.766667,Analalava / Analalava (HVA/FMNL),Analalava / Analalava (HVA/FMNL),FMNL,-14.633333,1194
Anapa / Vityazevo,anapa-anapa-urka,ru,AAQ,37.347222,Anapa / Vityazevo (AAQ/URKA),Anapa / Vityazevo (AAQ/URKA),URKA,45.002222,3887
Anchorage / Anchorage,anchorage-anchorage-panc,us,ANC,-149.996361,Anchorage / Anchorage (ANC/PANC),Anchorage / Anchorage (ANC/PANC),PANC,61.174361,124
Anchorage / Elmendorf AFB,anchorage-elmendorf-afb-paed,us,EDF,-149.806514,Anchorage / Elmendorf AFB (EDF/PAED),Anchorage / Elmendorf AFB (EDF/PAED),PAED,61.251347,784
Anchorage / Merrill Fld,anchorage-merrill-fld-pamr,us,MRI,-149.844447,Anchorage / Merrill Fld (MRI/PAMR),Anchorage / Merrill Fld (MRI/PAMR),PAMR,61.213544,1926
Ancona / Falconara,ancona-falconara-lipy,it,AOI,13.355723,Ancona / Falconara (AOI/LIPY),Ancona / Falconara (AOI/LIPY),LIPY,43.60691,3743
Ancud / Pupelde,ancud-pupelde-scac,cl,ZUD,-73.7975,Ancud / Pupelde (ZUD/SCAC),Ancud / Pupelde (ZUD/SCAC),SCAC,-41.9038,4401
Andahuaylas / Andahuaylas,andahuaylas-andahuaylas-sphy,pe,ANS,-73.350378,Andahuaylas / Andahuaylas (ANS/SPHY),Andahuaylas / Andahuaylas (ANS/SPHY),SPHY,-13.706408,133
Andapa / Andapa,andapa-andapa-fmnd,mg,ZWA,49.616667,Andapa / Andapa (ZWA/FMND),Andapa / Andapa (ZWA/FMND),FMND,-14.65,3558
Anderson / Anderson Co,anderson-anderson-co-kand,us,AND,-82.709389,Anderson / Anderson Co (AND/KAND),Anderson / Anderson Co (AND/KAND),KAND,34.494583,125
Andizhan / Andizhan,andizhan-andizhan-utka,uz,AZN,72.29401,Andizhan / Andizhan (AZN/UTKA),Andizhan / Andizhan (AZN/UTKA),UTKA,40.72773,4550
Andoya / Andoya,andoya-andoya-enan,no,ANX,16.144167,Andoya / Andoya (ANX/ENAN),Andoya / Andoya (ANX/ENAN),ENAN,69.2925,135
Andravida / Andravida AB,andravida-andravida-ab-lgad,gr,PYR,21.291389,Andravida / Andravida AB (PYR/LGAD),Andravida / Andravida AB (PYR/LGAD),LGAD,37.925278,2442
Andros I / IVAO Test Center,andros-i-ivao-test-center-myaf,bs,ASD,-77.795639,Andros I / IVAO Test Center (ASD/MYAF),Andros I / IVAO Test Center (ASD/MYAF),MYAF,24.697894,163
Andros I / San Andros,andros-i-san-andros-myan,bs,SAQ,-78.048997,Andros I / San Andros (SAQ/MYAN),Andros I / San Andros (SAQ/MYAN),MYAN,25.053814,2591
Aneityum / Aneityum,aneityum-aneityum-nvva,vu,AUY,169.66667,Aneityum / Aneityum (AUY/NVVA),Aneityum / Aneityum (AUY/NVVA),NVVA,-20.333332,4689
Angeles City / Clark (Diosdado Macapagal),angeles-city-clark-diosdado-macapagal-rplc,ph,CRK,120.546486,Angeles City / Clark (Diosdado Macapagal) (CRK/RPLC),Angeles City / Clark (Diosdado Macapagal) (CRK/RPLC),RPLC,15.182571,3717
Angelholm / Helsingborg,angelholm-helsingborg-esta,se,AGH,12.855,Angelholm / Helsingborg (AGH/ESTA),Angelholm / Helsingborg (AGH/ESTA),ESTA,56.291111,63
Angouleme / Angouleme Brie Champniers,angouleme-angouleme-brie-champniers-lfbu,fr,ANG,0.219167,Angouleme / Angouleme Brie Champniers (ANG/LFBU),Angouleme / Angouleme Brie Champniers (ANG/LFBU),LFBU,45.729444,127
Anguilla I / Wallblake,anguilla-i-wallblake-tqpf,ai,AXA,-63.053889,Anguilla I / Wallblake (AXA/TQPF),Anguilla I / Wallblake (AXA/TQPF),TQPF,18.204722,198
Aniwa / Aniwa,aniwa-aniwa-nvvb,vu,AWD,169.605,Aniwa / Aniwa (AWD/NVVB),Aniwa / Aniwa (AWD/NVVB),NVVB,-19.24,4337
Anjouan / Anjouan,anjouan-anjouan-fmcv,km,AJN,44.433333,Anjouan / Anjouan (AJN/FMCV),Anjouan / Anjouan (AJN/FMCV),FMCV,-12.133333,85
Ankara / Esenboga,ankara-esenboga-ltac,tr,ESB,32.995,Ankara / Esenboga (ESB/LTAC),Ankara / Esenboga (ESB/LTAC),LTAC,40.128056,833
Ankara / Etimesgut,ankara-etimesgut-ltad,tr,ANK,32.674444,Ankara / Etimesgut (ANK/LTAD),Ankara / Etimesgut (ANK/LTAD),LTAD,39.9575,128
Ankavandra / Ankavandra,ankavandra-ankavandra-fmmk,mg,JVA,45.283,Ankavandra / Ankavandra (JVA/FMMK),Ankavandra / Ankavandra (JVA/FMMK),FMMK,-18.8,4087
Annaba / Annaba El Mellah,annaba-annaba-el-mellah-dabb,dz,AAE,7.809444,Annaba / Annaba El Mellah (AAE/DABB),Annaba / Annaba El Mellah (AAE/DABB),DABB,36.822222,4
Annecy / Annecy Meythet,annecy-annecy-meythet-lflp,fr,NCY,6.106389,Annecy / Annecy Meythet (NCY/LFLP),Annecy / Annecy Meythet (NCY/LFLP),LFLP,45.930833,2032
Annemasse / Annemasse,annemasse-annemasse-lfli,fr,QNJ,6.268333,Annemasse / Annemasse (QNJ/LFLI),Annemasse / Annemasse (QNJ/LFLI),LFLI,46.191944,2456
Annette I / Annette I,annette-i-annette-i-pant,us,ANN,-131.571675,Annette I / Annette I (ANN/PANT),Annette I / Annette I (ANN/PANT),PANT,55.042992,130
Anniston / Anniston Metropolitan,anniston-anniston-metropolitan-kanb,us,ANB,-85.858111,Anniston / Anniston Metropolitan (ANB/KANB),Anniston / Anniston Metropolitan (ANB/KANB),KANB,33.588167,123
Anta / GA Grazziani,anta-ga-grazziani-sphz,pe,ATA,-77.598333,Anta / GA Grazziani (ATA/SPHZ),Anta / GA Grazziani (ATA/SPHZ),SPHZ,-9.3475,174
Antakya / Hatay,antakya-hatay-ltak,tr,HTY,36.282222,Antakya / Hatay (HTY/LTAK),Antakya / Hatay (HTY/LTAK),LTAK,36.362778,4623
Antalaha / Antalaha,antalaha-antalaha-fmnh,mg,ANM,50.320233,Antalaha / Antalaha (ANM/FMNH),Antalaha / Antalaha (ANM/FMNH),FMNH,-14.999411,129
Antalya / Antalya,antalya-antalya-ltai,tr,AYT,30.792778,Antalya / Antalya (AYT/LTAI),Antalya / Antalya (AYT/LTAI),LTAI,36.900278,207
Antananarivo / Ivato,antananarivo-ivato-fmmi,mg,TNR,47.476089,Antananarivo / Ivato (TNR/FMMI),Antananarivo / Ivato (TNR/FMMI),FMMI,-18.796525,2984
Antofagasta / Antofagasta,antofagasta-antofagasta-scfa,cl,ANF,-70.445,Antofagasta / Antofagasta (ANF/SCFA),Antofagasta / Antofagasta (ANF/SCFA),SCFA,-23.444444,126
Antsalova / Antsalova,antsalova-antsalova-fmmg,mg,WAQ,44.617,Antsalova / Antsalova (WAQ/FMMG),Antsalova / Antsalova (WAQ/FMMG),FMMG,-18.7,4085
Antsirabe / Antsirabe,antsirabe-antsirabe-fmme,mg,ATJ,47.06527,Antsirabe / Antsirabe (ATJ/FMME),Antsirabe / Antsirabe (ATJ/FMME),FMME,-19.8369,4084
Antsiranana / Arrachart,antsiranana-arrachart-fmna,mg,DIE,49.294167,Antsiranana / Arrachart (DIE/FMNA),Antsiranana / Arrachart (DIE/FMNA),FMNA,-12.351111,703
Antsohihy / Ambalabe,antsohihy-ambalabe-fmnw,mg,WAI,47.993894,Antsohihy / Ambalabe (WAI/FMNW),Antsohihy / Ambalabe (WAI/FMNW),FMNW,-14.89875,3132
Antwerp / Deurne,antwerp-deurne-ebaw,be,ANR,4.460278,Antwerp / Deurne (ANR/EBAW),Antwerp / Deurne (ANR/EBAW),EBAW,51.189444,132
Aomori / Aomori,aomori-aomori-rjsa,jp,AOJ,140.688611,Aomori / Aomori (AOJ/RJSA),Aomori / Aomori (AOJ/RJSA),RJSA,40.733333,137
Aosta / Corrado Gex,aosta-corrado-gex-limw,it,AOT,7.368611,Aosta / Corrado Gex (AOT/LIMW),Aosta / Corrado Gex (AOT/LIMW),LIMW,45.738333,5094
Apataki / Apataki,apataki-apataki-ntgd,pf,APK,-146.415,Apataki / Apataki (APK/NTGD),Apataki / Apataki (APK/NTGD),NTGD,-15.5736,4315
Apatity / Apatity,apatity-apatity-ulmk,ru,KVK,33.5883,Apatity / Apatity (KVK/ULMK),Apatity / Apatity (KVK/ULMK),ULMK,67.4633,5252
Apia / Apia,apia-apia-nsfa,ws,APW,-171.997167,Apia / Apia (APW/NSFA),Apia / Apia (APW/NSFA),NSFA,-13.829667,147
Apia / Fagali I,apia-fagali-i-nsap,ws,FGI,-171.73334,Apia / Fagali I (FGI/NSAP),Apia / Fagali I (FGI/NSAP),NSAP,-13.833333,3610
Apolo / Apolo,apolo-apolo-slap,bo,APB,-68.411944,Apolo / Apolo (APB/SLAP),Apolo / Apolo (APB/SLAP),SLAP,-14.735556,142
Appleton / Outagamie,appleton-outagamie-katw,us,ATW,-88.519,Appleton / Outagamie (ATW/KATW),Appleton / Outagamie (ATW/KATW),KATW,44.25809,4569
Aqaba / Aqaba,aqaba-aqaba-ojaq,jo,AQJ,35.018067,Aqaba / Aqaba (AQJ/OJAQ),Aqaba / Aqaba (AQJ/OJAQ),OJAQ,29.611619,150
Aracaju / Santa Maria,aracaju-santa-maria-sbar,br,AJU,-37.073333,Aracaju / Santa Maria (AJU/SBAR),Aracaju / Santa Maria (AJU/SBAR),SBAR,-10.985278,88
Aracatuba / Aracatuba,aracatuba-aracatuba-sbau,br,ARU,-50.426667,Aracatuba / Aracatuba (ARU/SBAU),Aracatuba / Aracatuba (ARU/SBAU),SBAU,-21.143333,158
Arad / Arad,arad-arad-lrar,ro,ARW,21.262022,Arad / Arad (ARW/LRAR),Arad / Arad (ARW/LRAR),LRAR,46.17655,159
Araguaina / Araguaina,araguaina-araguaina-swgn,br,AUX,-48.240467,Araguaina / Araguaina (AUX/SWGN),Araguaina / Araguaina (AUX/SWGN),SWGN,-7.227867,4639
Arandis / Arandis,arandis-arandis-faar,na,ADI,14.98,Arandis / Arandis (ADI/FAAR),Arandis / Arandis (ADI/FAAR),FAAR,-22.4622,4015
Arar / Arar,arar-arar-oerr,sa,RAE,41.138344,Arar / Arar (RAE/OERR),Arar / Arar (RAE/OERR),OERR,30.906578,2469
Araraquara / Araraquara,araraquara-araraquara-sbaq,br,AQA,-48.140278,Araraquara / Araraquara (AQA/SBAQ),Araraquara / Araraquara (AQA/SBAQ),SBAQ,-21.804444,148
Arauca / Santiago Perez,arauca-santiago-perez-skuc,co,AUC,-70.736944,Arauca / Santiago Perez (AUC/SKUC),Arauca / Santiago Perez (AUC/SKUC),SKUC,7.068889,185
Araxos / Araxos AB,araxos-araxos-ab-lgrx,gr,GPA,21.425556,Araxos / Araxos AB (GPA/LGRX),Araxos / Araxos AB (GPA/LGRX),LGRX,38.151111,1031
Arba Minch / Arba Minch,arba-minch-arba-minch-haam,et,AMH,37.584008,Arba Minch / Arba Minch (AMH/HAAM),Arba Minch / Arba Minch (AMH/HAAM),HAAM,6.028753,116
Arbil / Erbil,arbil-erbil-orer,iq,EBL,43.96315,Arbil / Erbil (EBL/ORER),Arbil / Erbil (EBL/ORER),ORER,36.23761,4526
Arcachon / Arcachon La Teste De Buch,arcachon-arcachon-la-teste-de-buch-lfch,fr,XAC,-1.110833,Arcachon / Arcachon La Teste De Buch (XAC/LFCH),Arcachon / Arcachon La Teste De Buch (XAC/LFCH),LFCH,44.596389,3268
Arcata / Eureka,arcata-eureka-kacv,us,ACV,-124.106926,Arcata / Eureka (ACV/KACV),Arcata / Eureka (ACV/KACV),KACV,40.970913,3837
Arctic Bay / Arctic Bay,arctic-bay-arctic-bay-cyab,ca,YAB,-85.15,Arctic Bay / Arctic Bay (YAB/CYAB),Arctic Bay / Arctic Bay (YAB/CYAB),CYAB,73.033,3954
Ardabil / Ardabil,ardabil-ardabil-oitl,ir,ADU,48.424167,Ardabil / Ardabil (ADU/OITL),Ardabil / Ardabil (ADU/OITL),OITL,38.325556,4874
Ardmore / Ardmore Muni,ardmore-ardmore-muni-kadm,us,ADM,-97.019633,Ardmore / Ardmore Muni (ADM/KADM),Ardmore / Ardmore Muni (ADM/KADM),KADM,34.303011,44
Ardmore / Ardmore,ardmore-ardmore-nzar,nz,AMZ,174.96666,Ardmore / Ardmore (AMZ/NZAR),Ardmore / Ardmore (AMZ/NZAR),NZAR,-37.033333,3687
Arequipa / Rodriguez Ballon,arequipa-rodriguez-ballon-spqu,pe,AQP,-71.572883,Arequipa / Rodriguez Ballon (AQP/SPQU),Arequipa / Rodriguez Ballon (AQP/SPQU),SPQU,-16.340469,151
Argyle / Argyle,argyle-argyle-yarg,au,GYL,128.451389,Argyle / Argyle (GYL/YARG),Argyle / Argyle (GYL/YARG),YARG,-16.636944,4909
Arica / Arica,arica-arica-scar,cl,ARI,-70.338611,Arica / Arica (ARI/SCAR),Arica / Arica (ARI/SCAR),SCAR,-18.348611,153
Arkhangels / Vaskovo,arkhangels-vaskovo-ulah,ru,NA0,40.4233,Arkhangels / Vaskovo (NA0/ULAH),Arkhangels / Vaskovo (NA0/ULAH),ULAH,64.4417,5017
Arkhangelsk / Arkhangelsk,arkhangelsk-arkhangelsk-ulaa,ru,ARH,40.711903,Arkhangelsk / Arkhangelsk (ARH/ULAA),Arkhangelsk / Arkhangelsk (ARH/ULAA),ULAA,64.594795,3652
Armenia / El Eden,armenia-el-eden-skar,co,AXM,-75.765833,Armenia / El Eden (AXM/SKAR),Armenia / El Eden (AXM/SKAR),SKAR,4.453333,201
Armidale / Armidale,armidale-armidale-yarm,au,ARM,151.614722,Armidale / Armidale (ARM/YARM),Armidale / Armidale (ARM/YARM),YARM,-30.532297,4805
Armstrong / Armstrong,armstrong-armstrong-cyyw,ca,YYW,-88.909753,Armstrong / Armstrong (YYW/CYYW),Armstrong / Armstrong (YYW/CYYW),CYYW,50.290333,3498
Arnsberg / Arnsberg,arnsberg-arnsberg-edla,de,ZCA,7.899333,Arnsberg / Arnsberg (ZCA/EDLA),Arnsberg / Arnsberg (ZCA/EDLA),EDLA,51.483333,3523
Arthur's Town / Arthur's Town,arthurs-town-arthurs-town-myca,bs,ATC,-75.673889,Arthur's Town / Arthur's Town (ATC/MYCA),Arthur's Town / Arthur's Town (ATC/MYCA),MYCA,24.629444,4986
Artigas / Artigas,artigas-artigas-suag,uy,ATI,-56.510833,Artigas / Artigas (ATI/SUAG),Artigas / Artigas (ATI/SUAG),SUAG,-30.399167,177
Arua / Arua,arua-arua-huar,ug,RUA,30.917,Arua / Arua (RUA/HUAR),Arua / Arua (RUA/HUAR),HUAR,3.05,4257
Aruba I / Aruba,aruba-i-aruba-tnca,aw,AUA,-70.015231,Aruba I / Aruba (AUA/TNCA),Aruba I / Aruba (AUA/TNCA),TNCA,12.501383,184
Arusha / Arusha,arusha-arusha-htar,tz,ARK,36.620408,Arusha / Arusha (ARK/HTAR),Arusha / Arusha (ARK/HTAR),HTAR,-3.367794,154
Arutua / Arutua,arutua-arutua-ntgu,pf,AXR,-146.62,Arutua / Arutua (AXR/NTGU),Arutua / Arutua (AXR/NTGU),NTGU,-15.2463,4319
Arviat / Arviat,arviat-arviat-cyek,ca,YEK,-94.070833,Arviat / Arviat (YEK/CYEK),Arviat / Arviat (YEK/CYEK),CYEK,61.094167,3332
Arvidsjaur / Arvidsjaur,arvidsjaur-arvidsjaur-esnx,se,AJR,19.281944,Arvidsjaur / Arvidsjaur (AJR/ESNX),Arvidsjaur / Arvidsjaur (AJR/ESNX),ESNX,65.590278,87
Asaba / Asaba International,asaba-asaba-international-dnas,ng,ABB,6.667222,Asaba / Asaba International (ABB/DNAS),Asaba / Asaba International (ABB/DNAS),DNAS,6.203055,5243
Asahikawa / Asahikawa,asahikawa-asahikawa-rjec,jp,AKJ,142.4475,Asahikawa / Asahikawa (AKJ/RJEC),Asahikawa / Asahikawa (AKJ/RJEC),RJEC,43.670833,92
Ascension Island / Wideawake,ascension-island-wideawake-fhaw,sh,ASI,-14.366667,Ascension Island / Wideawake (ASI/FHAW),Ascension Island / Wideawake (ASI/FHAW),FHAW,-7.933333,4747
Asheville / Asheville Regional,asheville-asheville-regional-kavl,us,AVL,-82.537315,Asheville / Asheville Regional (AVL/KAVL),Asheville / Asheville Regional (AVL/KAVL),KAVL,35.43508,3771
Ashgabat / Ashkhabad,ashgabat-ashkhabad-utaa,tm,ASB,58.363333,Ashgabat / Ashkhabad (ASB/UTAA),Ashgabat / Ashkhabad (ASB/UTAA),UTAA,37.991667,162
Asmara / Asmara,asmara-asmara-hhas,er,ASM,38.91066,Asmara / Asmara (ASM/HHAS),Asmara / Asmara (ASM/HHAS),HHAS,15.29185,4200
Asosa / Asosa,asosa-asosa-haso,et,ASO,34.578872,Asosa / Asosa (ASO/HASO),Asosa / Asosa (ASO/HASO),HASO,10.021947,168
Aspen / Pitkin County,aspen-pitkin-county-kase,us,ASE,-106.864685,Aspen / Pitkin County (ASE/KASE),Aspen / Pitkin County (ASE/KASE),KASE,39.219685,3785
Assab / Assab,assab-assab-hasb,et,ASA,42.645,Assab / Assab (ASA/HASB),Assab / Assab (ASA/HASB),HASB,13.07178,4223
Assiut / Assiut,assiut-assiut-heat,eg,ATZ,31.01198,Assiut / Assiut (ATZ/HEAT),Assiut / Assiut (ATZ/HEAT),HEAT,27.0465,4676
Astana / Astana,astana-astana-uacc,kz,TSE,71.466944,Astana / Astana (TSE/UACC),Astana / Astana (TSE/UACC),UACC,51.022222,3018
Astrakhan / Astrakhan,astrakhan-astrakhan-urwa,ru,ASF,48.008333,Astrakhan / Astrakhan (ASF/URWA),Astrakhan / Astrakhan (ASF/URWA),URWA,46.283333,164
Asturias / Asturias,asturias-asturias-leas,es,OVD,-6.034619,Asturias / Asturias (OVD/LEAS),Asturias / Asturias (OVD/LEAS),LEAS,43.563567,2245
Astypalaia Island / Astypalaia,astypalaia-island-astypalaia-lgpl,gr,JTY,26.366667,Astypalaia Island / Astypalaia (JTY/LGPL),Astypalaia Island / Astypalaia (JTY/LGPL),LGPL,36.566666,4705
Asuncion / Asuncion,asuncion-asuncion-sgas,py,ASU,-57.516828,Asuncion / Asuncion (ASU/SGAS),Asuncion / Asuncion (ASU/SGAS),SGAS,-25.241092,171
Aswan / Aswan,aswan-aswan-hesn,eg,ASW,32.82,Aswan / Aswan (ASW/HESN),Aswan / Aswan (ASW/HESN),HESN,23.964444,173
Ataq / Ataq,ataq-ataq-odat,ye,AXK,46.82618,Ataq / Ataq (AXK/ODAT),Ataq / Ataq (AXK/ODAT),ODAT,14.55132,4361
Atar / Atar,atar-atar-gqpa,mr,ATR,-13.046667,Atar / Atar (ATR/GQPA),Atar / Atar (ATR/GQPA),GQPA,20.500833,182
Atbara / Atbara,atbara-atbara-hsat,sd,ATB,33.967,Atbara / Atbara (ATB/HSAT),Atbara / Atbara (ATB/HSAT),HSAT,17.7,4248
Athens / Ben Epps,athens-ben-epps-kahn,us,AHN,-83.32472,Athens / Ben Epps (AHN/KAHN),Athens / Ben Epps (AHN/KAHN),KAHN,33.95195,3924
Athens / Eleftherios Venizelos,athens-eleftherios-venizelos-lgav,gr,ATH,23.946486,Athens / Eleftherios Venizelos (ATH/LGAV),Athens / Eleftherios Venizelos (ATH/LGAV),LGAV,37.93635,3583
Athens / Hellinikon,athens-hellinikon-lgat,gr,HEW,23.729444,Athens / Hellinikon (HEW/LGAT),Athens / Hellinikon (HEW/LGAT),LGAT,37.898333,3661
Athens / Marathon,athens-marathon-lgmr,gr,NA0,24.015,Athens / Marathon (NA0/LGMR),Athens / Marathon (NA0/LGMR),LGMR,38.14667,3739
Ati / Ati,ati-ati-ftti,td,ATV,18.31333,Ati / Ati (ATV/FTTI),Ati / Ati (ATV/FTTI),FTTI,13.23888,4135
Atikokan / Atikokan Muni,atikokan-atikokan-muni-cyib,ca,YIB,-91.638667,Atikokan / Atikokan Muni (YIB/CYIB),Atikokan / Atikokan Muni (YIB/CYIB),CYIB,48.773833,3362
Atiu Island / Atiu Island,atiu-island-atiu-island-ncat,ck,AIU,-158.119,Atiu Island / Atiu Island (AIU/NCAT),Atiu Island / Atiu Island (AIU/NCAT),NCAT,-19.9677,4301
Atlanta / Hartsfield-Jackson,atlanta-hartsfield-jackson-katl,us,ATL,-84.428067,Atlanta / Hartsfield-Jackson (ATL/KATL),Atlanta / Hartsfield-Jackson (ATL/KATL),KATL,33.636719,179
Atlantic City / Atlantic City,atlantic-city-atlantic-city-kacy,us,ACY,-74.577167,Atlantic City / Atlantic City (ACY/KACY),Atlantic City / Atlantic City (ACY/KACY),KACY,39.457583,33
Atwater / Castle,atwater-castle-kmer,us,MER,-120.568189,Atwater / Castle (MER/KMER),Atwater / Castle (MER/KMER),KMER,37.380481,1798
Atyrau / ATMA Atyrau,atyrau-atma-atyrau-uatg,kz,GUW,51.829556,Atyrau / ATMA Atyrau (GUW/UATG),Atyrau / ATMA Atyrau (GUW/UATG),UATG,47.122814,3754
Aubenas / Aubenas Vals Lanas,aubenas-aubenas-vals-lanas-lfho,fr,OBS,4.371667,Aubenas / Aubenas Vals Lanas (OBS/LFHO),Aubenas / Aubenas Vals Lanas (OBS/LFHO),LFHO,44.539444,2145
Auckland / Mangere,auckland-mangere-nzaa,nz,AKL,174.791667,Auckland / Mangere (AKL/NZAA),Auckland / Mangere (AKL/NZAA),NZAA,-37.008056,93
Augsburg / Augsburg,augsburg-augsburg-edma,de,AGB,10.931764,Augsburg / Augsburg (AGB/EDMA),Augsburg / Augsburg (AGB/EDMA),EDMA,48.425158,60
Augusta / Augusta State,augusta-augusta-state-kaug,us,AUG,-69.797319,Augusta / Augusta State (AUG/KAUG),Augusta / Augusta State (AUG/KAUG),KAUG,44.32065,187
Augusta / Bush Fld,augusta-bush-fld-kags,us,AGS,-81.9645,Augusta / Bush Fld (AGS/KAGS),Augusta / Bush Fld (AGS/KAGS),KAGS,33.369944,69
Aurangabad / Chikkalthana,aurangabad-chikkalthana-vaau,in,IXU,75.397583,Aurangabad / Chikkalthana (IXU/VAAU),Aurangabad / Chikkalthana (IXU/VAAU),VAAU,19.8645,1307
Aurillac / Aurillac,aurillac-aurillac-lflw,fr,AUR,2.416667,Aurillac / Aurillac (AUR/LFLW),Aurillac / Aurillac (AUR/LFLW),LFLW,44.8975,189
Aurora / Buckley ANGB,aurora-buckley-angb-kbkf,us,BKF,-104.751667,Aurora / Buckley ANGB (BKF/KBKF),Aurora / Buckley ANGB (BKF/KBKF),KBKF,39.701667,327
Austin / Bergstrom International,austin-bergstrom-international-kaus,us,AUS,-97.66706,Austin / Bergstrom International (AUS/KAUS),Austin / Bergstrom International (AUS/KAUS),KAUS,30.202545,3777
Austin / Robert Mueller,austin-robert-mueller,us,AUS,-97.669889,Austin / Robert Mueller (AUS/KAUS),Austin / Robert Mueller (AUS/KAUS),KAUS,30.194528,190
Auxerre / Auxerre Branches,auxerre-auxerre-branches-lfla,fr,AUF,3.496667,Auxerre / Auxerre Branches (AUF/LFLA),Auxerre / Auxerre Branches (AUF/LFLA),LFLA,47.846389,186
Aviano / Aviano,aviano-aviano-lipa,it,AVB,12.5975,Aviano / Aviano (AVB/LIPA),Aviano / Aviano (AVB/LIPA),LIPA,46.03,192
Avignon / Avignon Caumont,avignon-avignon-caumont-lfmv,fr,AVN,4.901944,Avignon / Avignon Caumont (AVN/LFMV),Avignon / Avignon Caumont (AVN/LFMV),LFMV,43.906667,195
Awasa / Awasa,awasa-awasa-hala,et,AWA,38.49027,Awasa / Awasa (AWA/HALA),Awasa / Awasa (AWA/HALA),HALA,7.067222,4214
Axum / Axum,axum-axum-haax,et,AXU,38.776056,Axum / Axum (AXU/HAAX),Axum / Axum (AXU/HAAX),HAAX,14.137069,205
Ayacucho / A Mendivil Duarte,ayacucho-a-mendivil-duarte-spho,pe,AYP,-74.201667,Ayacucho / A Mendivil Duarte (AYP/SPHO),Ayacucho / A Mendivil Duarte (AYP/SPHO),SPHO,-13.151111,206
Ayers Rock / Connellan,ayers-rock-connellan-yaye,au,AYQ,130.97658,Ayers Rock / Connellan (AYQ/YAYE),Ayers Rock / Connellan (AYQ/YAYE),YAYE,-25.190878,3613
Azraq / Shaheed Mwaffaq Air Base,azraq-shaheed-mwaffaq-air-base-oejf,jo,NA0,36.78306,Azraq / Shaheed Mwaffaq Air Base (NA0/OEJF),Azraq / Shaheed Mwaffaq Air Base (NA0/OEJF),OEJF,31.83361,5168
Babo / Babo,babo-babo-waso,in,BXB,133.4388,Babo / Babo (BXB/WASO),Babo / Babo (BXB/WASO),WASO,-2.53224,4452
Bacau / Bacau,bacau-bacau-lrbc,ro,BCM,26.910278,Bacau / Bacau (BCM/LRBC),Bacau / Bacau (BCM/LRBC),LRBC,46.521944,238
Baco / Baco,baco-baco-habc,et,BCO,36.55,Baco / Baco (BCO/HABC),Baco / Baco (BCO/HABC),HABC,5.783,4202
Bacolod / Bacolod,bacolod-bacolod-rpvb,ph,BCD,122.929625,Bacolod / Bacolod (BCD/RPVB),Bacolod / Bacolod (BCD/RPVB),RPVB,10.642469,237
Badajoz / Talavera La Real,badajoz-talavera-la-real-lebz,es,BJZ,-6.821333,Badajoz / Talavera La Real (BJZ/LEBZ),Badajoz / Talavera La Real (BJZ/LEBZ),LEBZ,38.89125,326
Bafoussam / Bafoussam,bafoussam-bafoussam-fkku,cm,BFX,10.355833,Bafoussam / Bafoussam (BFX/FKKU),Bafoussam / Bafoussam (BFX/FKKU),FKKU,5.534722,281
Bagan / Nyaung U,bagan-nyaung-u-vybg,mm,NYU,94.92832,Bagan / Nyaung U (NYU/VYBG),Bagan / Nyaung U (NYU/VYBG),VYBG,21.175343,3862
Bagdogra / Bagdogra,bagdogra-bagdogra-vebd,in,IXB,88.333333,Bagdogra / Bagdogra (IXB/VEBD),Bagdogra / Bagdogra (IXB/VEBD),VEBD,26.683333,1292
Bage / Bage,bage-bage-sbbg,br,BGX,-54.109722,Bage / Bage (BGX/SBBG),Bage / Bage (BGX/SBBG),SBBG,-31.390833,292
Baghdad / Baghdad International,baghdad-baghdad-international-orbi,iq,SDA,44.234578,Baghdad / Baghdad International (SDA/ORBI),Baghdad / Baghdad International (SDA/ORBI),ORBI,33.262539,3662
Bagotville / Bagotville,bagotville-bagotville-cybg,ca,YBG,-70.995922,Bagotville / Bagotville (YBG/CYBG),Bagotville / Bagotville (YBG/CYBG),CYBG,48.330592,3306
